FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
9519250	inferRealGrammars.py	1990000	10.0	-1.6993682	0.053086028	0.6689155	0.07453891	acl
9519250	inferRealGrammars.py	1990000	10.0	0.5703316	-0.042639595	-0.14693716	0.025868444	advcl
9519250	inferRealGrammars.py	1990000	10.0	1.2083672	-0.011881106	-0.29937994	-0.0362481	advmod
9519250	inferRealGrammars.py	1990000	10.0	-0.09897794	0.024443327	-1.0411382	0.10847335	amod
9519250	inferRealGrammars.py	1990000	10.0	-5.365288	0.3806523	0.99081963	0.14757086	appos
9519250	inferRealGrammars.py	1990000	10.0	0.4699811	0.36191836	-0.6722017	0.20532197	aux
9519250	inferRealGrammars.py	1990000	10.0	3.484568	0.045547526	1.0256282	0.024377614	case
9519250	inferRealGrammars.py	1990000	10.0	-1.6701323	0.065599434	0.55239445	0.063595295	cc
9519250	inferRealGrammars.py	1990000	10.0	-1.8630762	0.07745172	0.51004636	0.095650576	ccomp
9519250	inferRealGrammars.py	1990000	10.0	-6.7413826	0.37078717	2.37301	0.047269594	conj
9519250	inferRealGrammars.py	1990000	10.0	-0.06973075	0.093090706	-0.59401476	0.03591301	cop
9519250	inferRealGrammars.py	1990000	10.0	-0.81147325	0.15565355	-0.012654518	0.08827711	csubj
9519250	inferRealGrammars.py	1990000	10.0	0.5599417	0.9631193	-0.14818761	0.8344726	dep
9519250	inferRealGrammars.py	1990000	10.0	2.1445749	0.052487157	-0.51653236	0.017794663	det
9519250	inferRealGrammars.py	1990000	10.0	1.4722614	-0.0048958207	0.035655152	0.0228741	discourse
9519250	inferRealGrammars.py	1990000	10.0	1.1072788	0.2758427	0.3142252	0.1704273	dislocated
9519250	inferRealGrammars.py	1990000	10.0	-3.3191614	0.5310772	-1.1335666	0.3737078	fixed
9519250	inferRealGrammars.py	1990000	10.0	-2.6463232	0.563215	0.45549107	0.49934855	flat
9519250	inferRealGrammars.py	1990000	10.0	0.23700222	0.085110225	-0.66097206	0.065301634	iobj
9519250	inferRealGrammars.py	1990000	10.0	5.9747667	0.40364677	2.400506	0.07283162	mark
9519250	inferRealGrammars.py	1990000	10.0	0.0792731	-0.03216096	-0.5980359	-0.036828194	nmod
9519250	inferRealGrammars.py	1990000	10.0	0.8487555	-0.010197179	-0.21022794	0.019561354	nsubj
9519250	inferRealGrammars.py	1990000	10.0	0.5835029	0.13862988	-1.3952497	0.15012832	nummod
9519250	inferRealGrammars.py	1990000	10.0	0.26969665	-0.015856678	-0.7081147	0.022044713	obj
9519250	inferRealGrammars.py	1990000	10.0	0.08155919	-0.023116102	-0.7170592	-0.04130559	obl
9519250	inferRealGrammars.py	1990000	10.0	-0.25579333	0.08923204	1.6489365	0.14927277	orphan
9519250	inferRealGrammars.py	1990000	10.0	-0.78833044	0.18730505	0.20735516	0.14396502	parataxis
9519250	inferRealGrammars.py	1990000	10.0	-0.042037882	0.99719715	0.044598047	0.9998147	punct
9519250	inferRealGrammars.py	1990000	10.0	1.0314982	0.09698915	0.28431794	0.07473444	vocative
9519250	inferRealGrammars.py	1990000	10.0	-0.32908	-0.022485945	-0.6348717	0.014932624	xcomp
